Actual_Days_for_Shipping,Predicted_Days_for_Shipping,Prediction_Error
2.0,3.6663,-1.6663000000000001
4.0,3.7484,0.2515999999999998
6.0,3.9737,2.0263
2.0,2.0,0.0
4.0,3.9468,0.053199999999999914
2.0,4.3684,-2.3684000000000003
2.0,2.0,0.0
2.0,3.7509,-1.7509000000000001
1.0,0.9914,0.008600000000000052
3.0,3.9796,-0.9796
2.0,3.9859,-1.9859
5.0,4.7158,0.28420000000000023
3.0,3.9278,-0.9278
3.0,3.5656,-0.5655999999999999
4.0,3.9571,0.04289999999999994
4.0,4.0611,-0.06109999999999971
5.0,4.464,0.5359999999999996
5.0,3.8064,1.1936
2.0,4.0483,-2.0483000000000002
2.0,2.0,0.0
2.0,3.8343,-1.8342999999999998
2.0,3.5538,-1.5537999999999998
2.0,2.0,0.0
6.0,3.9954,2.0046
1.0,0.9914,0.008600000000000052
2.0,2.0,0.0
2.0,2.0,0.0
4.0,3.9973,0.0026999999999999247
6.0,4.0936,1.9063999999999997
2.0,3.663,-1.6629999999999998
2.0,2.0,0.0
3.0,3.9575,-0.9575
6.0,4.6005,1.3994999999999997
3.0,3.9668,-0.9668000000000001
2.0,2.0,0.0
5.0,3.9963,1.0036999999999998
6.0,4.0366,1.9634
6.0,3.9921,2.0079
4.0,4.1494,-0.14939999999999998
6.0,3.9592,2.0408
5.0,4.0929,0.9070999999999998
3.0,3.9604,-0.9603999999999999
2.0,3.9735,-1.9735
5.0,4.026,0.9740000000000002
4.0,3.9501,0.049900000000000055
5.0,4.5918,0.4081999999999999
1.0,0.9896,0.010399999999999965
4.0,4.0055,-0.005499999999999616
4.0,3.9931,0.006899999999999906
2.0,3.6586,-1.6585999999999999
6.0,4.0398,1.9602000000000004
2.0,2.0,0.0
4.0,4.0467,-0.04670000000000041
6.0,3.976,2.024
5.0,4.4652,0.5347999999999997
5.0,3.987,1.013
3.0,3.9645,-0.9645000000000001
2.0,2.0,0.0
6.0,3.988,2.012
3.0,4.0241,-1.0240999999999998
5.0,4.0014,0.9985999999999997
6.0,4.0998,1.9002
4.0,4.7975,-0.7975000000000003
2.0,2.0,0.0
5.0,4.27,0.7300000000000004
4.0,4.0425,-0.042500000000000426
4.0,4.2593,-0.25929999999999964
2.0,3.9836,-1.9836
3.0,3.8228,-0.8228
2.0,2.0,0.0
2.0,4.0239,-2.0239000000000003
4.0,4.0484,-0.0484
5.0,3.9625,1.0375
6.0,4.0193,1.9806999999999997
6.0,3.9799,2.0201
5.0,4.4016,0.5983999999999998
3.0,4.0321,-1.0320999999999998
5.0,3.9775,1.0225
6.0,4.0103,1.9897
2.0,3.8081,-1.8081
2.0,2.0,0.0
6.0,4.1541,1.8459000000000003
4.0,4.1891,-0.18909999999999982
3.0,3.7136,-0.7136
2.0,3.8955,-1.8955000000000002
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
6.0,4.404,1.596
4.0,3.9179,0.08210000000000006
4.0,3.9923,0.007699999999999818
4.0,3.7722,0.22779999999999978
4.0,4.0964,-0.09640000000000004
6.0,4.0168,1.9832
2.0,2.0,0.0
3.0,3.774,-0.774
2.0,4.0117,-2.0117000000000003
2.0,2.0,0.0
2.0,2.0,0.0
5.0,3.7472,1.2528000000000001
4.0,3.9093,0.0907
4.0,3.8091,0.19090000000000007
2.0,3.9786,-1.9786000000000001
4.0,3.7421,0.2578999999999998
6.0,4.527,1.4729999999999999
2.0,3.98,-1.98
1.0,0.9906,0.009399999999999964
3.0,4.3272,-1.3272000000000004
0.0,0.0,0.0
4.0,3.7324,0.26759999999999984
2.0,2.0,0.0
0.0,0.0839,-0.0839
6.0,4.0603,1.9397000000000002
2.0,3.9205,-1.9205
5.0,4.1,0.9000000000000004
1.0,0.9917,0.008299999999999974
5.0,3.811,1.189
2.0,2.0,0.0
6.0,4.2776,1.7224000000000004
2.0,4.0163,-2.0163
4.0,3.9511,0.048900000000000166
4.0,3.9672,0.03279999999999994
0.0,0.0,0.0
2.0,4.0291,-2.0290999999999997
2.0,3.9264,-1.9264000000000001
2.0,2.0,0.0
4.0,3.6331,0.3668999999999998
2.0,3.9428,-1.9428
6.0,3.9906,2.0094
4.0,3.825,0.17499999999999982
3.0,4.0365,-1.0365000000000002
6.0,4.1049,1.8951000000000002
4.0,3.9958,0.0041999999999999815
2.0,3.6242,-1.6242
6.0,4.3235,1.6764999999999999
4.0,3.9737,0.02629999999999999
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.9878,-0.9878
2.0,2.0,0.0
3.0,3.9101,-0.9100999999999999
6.0,3.92,2.08
4.0,3.9476,0.0524
3.0,3.6001,-0.6000999999999999
2.0,3.9897,-1.9897
2.0,3.9509,-1.9508999999999999
4.0,4.0503,-0.05030000000000001
3.0,4.0723,-1.0723000000000003
4.0,3.9743,0.025700000000000056
5.0,4.0172,0.9828000000000001
4.0,3.7355,0.26449999999999996
5.0,4.0765,0.9234999999999998
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
1.0,0.9914,0.008600000000000052
5.0,3.9543,1.0457
2.0,2.0,0.0
5.0,3.8614,1.1385999999999998
5.0,4.2913,0.7087000000000003
4.0,3.9658,0.034199999999999786
1.0,0.9926,0.007399999999999962
3.0,3.8992,-0.8992
2.0,2.0,0.0
5.0,3.9952,1.0048
3.0,3.9716,-0.9716
3.0,3.6319,-0.6318999999999999
3.0,3.9533,-0.9533
5.0,3.998,1.0019999999999998
5.0,4.202,0.798
6.0,4.0903,1.9097
6.0,3.9954,2.0046
4.0,3.9626,0.03739999999999988
6.0,4.2349,1.7651000000000003
2.0,2.0,0.0
3.0,3.8257,-0.8256999999999999
2.0,2.0,0.0
4.0,4.2459,-0.24589999999999979
2.0,3.9997,-1.9996999999999998
4.0,3.7802,0.21980000000000022
2.0,2.0,0.0
0.0,0.0,0.0
1.0,0.9926,0.007399999999999962
2.0,3.9543,-1.9543
1.0,0.993,0.007000000000000006
3.0,3.9498,-0.9498000000000002
3.0,3.7737,-0.7736999999999998
3.0,4.0009,-1.0008999999999997
3.0,3.8445,-0.8445
2.0,3.7564,-1.7564000000000002
6.0,4.0461,1.9539
4.0,3.8983,0.10170000000000012
2.0,3.92,-1.92
5.0,4.0978,0.9021999999999997
2.0,3.9797,-1.9796999999999998
4.0,3.9912,0.008799999999999919
3.0,3.999,-0.9990000000000001
3.0,3.7412,-0.7412000000000001
2.0,2.0,0.0
5.0,3.7877,1.2123
6.0,3.9561,2.0439
5.0,3.9046,1.0954000000000002
3.0,3.9979,-0.9979
2.0,3.8623,-1.8622999999999998
4.0,3.998,0.0019999999999997797
4.0,4.0525,-0.05250000000000021
2.0,3.4487,-1.4487
6.0,4.0702,1.9298000000000002
2.0,2.0,0.0
2.0,2.0,0.0
5.0,3.9118,1.0882
2.0,2.0,0.0
6.0,4.0519,1.9481000000000002
6.0,4.0615,1.9385000000000003
3.0,3.9999,-0.9998999999999998
6.0,3.8877,2.1123
4.0,4.297,-0.2969999999999997
4.0,4.0485,-0.048499999999999766
2.0,2.0,0.0
6.0,4.1343,1.8657000000000004
2.0,3.7813,-1.7812999999999999
5.0,3.9715,1.0285000000000002
4.0,4.1564,-0.15639999999999965
5.0,3.9934,1.0066000000000002
2.0,2.0,0.0
3.0,3.9979,-0.9979
3.0,3.9778,-0.9777999999999998
5.0,3.9721,1.0278999999999998
6.0,4.0416,1.9584000000000001
6.0,4.1329,1.8670999999999998
2.0,2.0,0.0
3.0,3.9868,-0.9868000000000001
3.0,3.9585,-0.9584999999999999
4.0,3.7319,0.2681
5.0,4.7131,0.28690000000000015
2.0,3.991,-1.991
5.0,4.0196,0.9804000000000004
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.6644,-0.6644000000000001
4.0,3.7347,0.26529999999999987
2.0,2.0,0.0
1.0,0.9914,0.008600000000000052
3.0,4.056,-1.056
2.0,2.0,0.0
5.0,4.1109,0.8891
2.0,2.0,0.0
1.0,0.992,0.008000000000000007
0.0,0.0,0.0
2.0,2.0,0.0
6.0,3.9962,2.0038
5.0,3.9531,1.0469
5.0,4.5079,0.49209999999999976
4.0,3.9179,0.08210000000000006
2.0,3.9497,-1.9497
6.0,4.0313,1.9687000000000001
4.0,3.8512,0.14880000000000004
4.0,4.0173,-0.01729999999999965
3.0,3.9536,-0.9535999999999998
2.0,2.0,0.0
2.0,3.9667,-1.9667
5.0,3.9444,1.0556
2.0,3.6481,-1.6481
2.0,2.0,0.0
2.0,2.0,0.0
4.0,4.2454,-0.24540000000000006
2.0,2.0,0.0
5.0,4.0218,0.9782000000000002
6.0,3.9985,2.0015
5.0,3.9465,1.0535
5.0,4.3369,0.6631
2.0,3.724,-1.7240000000000002
6.0,4.479,1.521
4.0,3.9868,0.013199999999999878
2.0,3.9241,-1.9241000000000001
5.0,4.0411,0.9588999999999999
3.0,3.7369,-0.7368999999999999
4.0,4.0159,-0.015900000000000247
6.0,4.0308,1.9691999999999998
3.0,3.9504,-0.9504000000000001
2.0,4.1289,-2.1289
6.0,4.7527,1.2473
4.0,4.0007,-0.000700000000000145
0.0,0.0,0.0
4.0,3.988,0.01200000000000001
4.0,3.635,0.3650000000000002
3.0,3.7862,-0.7862
2.0,3.9555,-1.9554999999999998
0.0,0.0,0.0
6.0,4.012,1.9880000000000004
4.0,3.9739,0.026100000000000012
2.0,4.0876,-2.0876
5.0,4.0074,0.9926000000000004
4.0,3.779,0.22100000000000009
5.0,4.0406,0.9593999999999996
4.0,4.0878,-0.08779999999999966
2.0,3.9452,-1.9451999999999998
3.0,3.9426,-0.9426000000000001
6.0,4.2078,1.7922000000000002
4.0,4.0189,-0.01890000000000036
5.0,3.8231,1.1768999999999998
2.0,4.0364,-2.0364000000000004
4.0,4.4777,-0.47769999999999957
2.0,2.0,0.0
5.0,4.2027,0.7972999999999999
2.0,2.0,0.0
5.0,3.9334,1.0666000000000002
6.0,4.1258,1.8742
2.0,2.0,0.0
2.0,2.0,0.0
6.0,3.9468,2.0532
5.0,4.1177,0.8822999999999999
5.0,4.0494,0.9505999999999997
5.0,4.0133,0.9866999999999999
2.0,2.0,0.0
2.0,4.0159,-2.0159000000000002
5.0,4.06,0.9400000000000004
0.0,0.0,0.0
6.0,4.0457,1.9543
4.0,3.7837,0.21629999999999994
6.0,4.0237,1.9763000000000002
3.0,4.0395,-1.0395000000000003
1.0,0.988,0.01200000000000001
2.0,3.6931,-1.6930999999999998
2.0,2.0,0.0
1.0,0.9926,0.007399999999999962
1.0,0.9926,0.007399999999999962
2.0,2.0,0.0
4.0,4.0003,-0.000300000000000189
0.0,0.0,0.0
6.0,4.8793,1.1207000000000003
3.0,4.0015,-1.0015
2.0,3.9835,-1.9834999999999998
2.0,3.9608,-1.9607999999999999
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.878,-0.8780000000000001
3.0,3.9861,-0.9861
5.0,4.2465,0.7534999999999998
5.0,4.0369,0.9630999999999998
2.0,3.9785,-1.9785
2.0,2.0,0.0
3.0,3.9906,-0.9906000000000001
4.0,4.1516,-0.15160000000000018
5.0,3.9988,1.0011999999999999
2.0,2.0,0.0
3.0,4.0044,-1.0044000000000004
2.0,3.9533,-1.9533
2.0,2.0,0.0
4.0,3.9514,0.04859999999999998
6.0,4.0621,1.9379
1.0,0.9926,0.007399999999999962
2.0,2.0,0.0
6.0,3.8546,2.1454
2.0,3.6184,-1.6183999999999998
6.0,3.9363,2.0637
3.0,3.8157,-0.8157000000000001
3.0,4.0394,-1.0393999999999997
5.0,4.3227,0.6772999999999998
2.0,2.0,0.0
6.0,4.0292,1.9707999999999997
3.0,3.6806,-0.6806000000000001
3.0,4.0078,-1.0077999999999996
6.0,4.0448,1.9551999999999996
3.0,3.9766,-0.9765999999999999
4.0,4.109,-0.10899999999999999
3.0,3.4245,-0.4245000000000001
2.0,2.0,0.0
0.0,0.0,0.0
2.0,3.9064,-1.9064
2.0,2.0,0.0
2.0,3.8804,-1.8803999999999998
6.0,3.9023,2.0977
3.0,3.9263,-0.9262999999999999
2.0,2.0,0.0
2.0,2.0,0.0
6.0,4.6248,1.3752000000000004
2.0,2.0,0.0
3.0,3.9418,-0.9418000000000002
5.0,4.0245,0.9755000000000003
4.0,3.8715,0.12849999999999984
6.0,4.4642,1.5358
2.0,3.6445,-1.6444999999999999
6.0,4.1174,1.8826
2.0,3.9246,-1.9245999999999999
4.0,4.1261,-0.1261000000000001
4.0,4.1192,-0.1192000000000002
2.0,3.5891,-1.5891000000000002
6.0,4.5891,1.4108999999999998
4.0,3.9456,0.05439999999999978
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.9863,-0.9863
6.0,4.1879,1.8121
2.0,3.9704,-1.9704000000000002
6.0,4.1618,1.8381999999999996
2.0,2.0,0.0
6.0,4.0814,1.9185999999999996
6.0,4.1921,1.8079
4.0,3.7742,0.2258
5.0,4.0345,0.9654999999999996
6.0,3.9284,2.0716
5.0,4.1705,0.8295000000000003
5.0,3.9983,1.0017
5.0,4.0402,0.9598000000000004
2.0,3.9779,-1.9779
5.0,3.6426,1.3574000000000002
4.0,4.4054,-0.4054000000000002
2.0,3.8896,-1.8896000000000002
2.0,2.0,0.0
0.0,0.0,0.0
2.0,3.9493,-1.9493
0.0,0.0,0.0
2.0,2.0,0.0
5.0,4.2498,0.7502000000000004
2.0,2.0,0.0
4.0,4.0119,-0.0118999999999998
2.0,2.0,0.0
3.0,3.9622,-0.9622000000000002
3.0,3.8963,-0.8963000000000001
4.0,4.2111,-0.21110000000000007
6.0,3.9921,2.0079
2.0,2.0,0.0
2.0,3.9215,-1.9215
2.0,3.7445,-1.7445
4.0,4.0219,-0.021899999999999586
6.0,4.0199,1.9801000000000002
6.0,4.0519,1.9481000000000002
6.0,4.0122,1.9878
6.0,4.019,1.9809999999999999
6.0,4.122,1.8780000000000001
2.0,3.1924,-1.1924000000000001
2.0,2.0,0.0
2.0,2.0,0.0
6.0,4.0915,1.9085
6.0,3.8368,2.1632
6.0,4.3683,1.6317000000000004
6.0,4.2589,1.7411000000000003
3.0,4.0064,-1.0064000000000002
3.0,3.6927,-0.6926999999999999
6.0,4.0622,1.9378000000000002
0.0,0.0,0.0
2.0,3.9129,-1.9129
3.0,3.9895,-0.9895
3.0,3.8463,-0.8462999999999998
2.0,3.6614,-1.6614
2.0,2.0,0.0
0.0,0.0,0.0
4.0,3.9427,0.05730000000000013
6.0,4.0137,1.9863
2.0,3.9983,-1.9983
4.0,3.9889,0.011099999999999888
4.0,4.0074,-0.007399999999999629
1.0,0.9914,0.008600000000000052
4.0,4.088,-0.08800000000000008
5.0,4.241,0.7590000000000003
5.0,4.2168,0.7831999999999999
6.0,4.0184,1.9816000000000003
2.0,3.5189,-1.5189
2.0,2.0,0.0
3.0,3.8507,-0.8506999999999998
2.0,2.0,0.0
2.0,2.0,0.0
4.0,3.4447,0.5552999999999999
4.0,4.0398,-0.03979999999999961
5.0,4.0124,0.9875999999999996
5.0,4.0479,0.9520999999999997
2.0,2.0,0.0
6.0,4.6908,1.3091999999999997
5.0,4.0967,0.9032999999999998
6.0,4.0363,1.9637000000000002
5.0,3.9671,1.0329000000000002
3.0,3.6762,-0.6762000000000001
2.0,2.0,0.0
2.0,2.0,0.0
2.0,3.9177,-1.9177
6.0,3.9406,2.0594
5.0,4.3071,0.6928999999999998
6.0,4.0332,1.9668
2.0,2.0,0.0
3.0,3.9906,-0.9906000000000001
1.0,0.9906,0.009399999999999964
5.0,4.0182,0.9817999999999998
6.0,3.9615,2.0385
1.0,0.9926,0.007399999999999962
4.0,3.8716,0.12840000000000007
5.0,4.6844,0.3155999999999999
5.0,4.0817,0.9183000000000003
2.0,3.9244,-1.9243999999999999
4.0,4.117,-0.11699999999999999
6.0,3.3106,2.6894
3.0,3.7773,-0.7772999999999999
5.0,4.0142,0.9858000000000002
2.0,3.9721,-1.9721000000000002
2.0,4.1283,-2.1283000000000003
4.0,4.1688,-0.16880000000000006
2.0,3.8658,-1.8658000000000001
2.0,2.0,0.0
2.0,3.97,-1.9700000000000002
3.0,2.8174,0.18259999999999987
6.0,4.05,1.9500000000000002
2.0,3.494,-1.4940000000000002
6.0,4.0526,1.9474
4.0,3.99,0.009999999999999787
6.0,4.4119,1.5880999999999998
4.0,3.6653,0.3347000000000002
6.0,4.0512,1.9488000000000003
2.0,2.0,0.0
5.0,4.038,0.9619999999999997
5.0,4.3407,0.6593
6.0,4.0015,1.9985
2.0,2.0,0.0
2.0,2.0,0.0
5.0,4.0925,0.9074999999999998
2.0,3.4679,-1.4679000000000002
6.0,3.9961,2.0039
2.0,2.0,0.0
3.0,3.9784,-0.9784000000000002
4.0,3.9703,0.02970000000000006
1.0,0.9926,0.007399999999999962
4.0,4.2766,-0.2766000000000002
2.0,2.0,0.0
0.0,0.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
6.0,3.909,2.091
4.0,3.9849,0.015099999999999891
6.0,4.0356,1.9644000000000004
2.0,3.6589,-1.6589
4.0,3.987,0.0129999999999999
2.0,3.9713,-1.9712999999999998
4.0,4.0814,-0.08140000000000036
4.0,3.9816,0.018400000000000194
2.0,3.858,-1.858
6.0,4.5518,1.4482
5.0,3.8997,1.1002999999999998
2.0,2.0,0.0
5.0,4.0457,0.9542999999999999
6.0,4.0413,1.9587000000000003
6.0,4.0193,1.9806999999999997
5.0,4.0925,0.9074999999999998
6.0,4.0022,1.9977999999999998
4.0,3.7414,0.25859999999999994
6.0,4.0012,1.9988000000000001
5.0,4.0238,0.9762000000000004
5.0,4.0601,0.9398999999999997
5.0,4.036,0.9640000000000004
5.0,4.0017,0.9983000000000004
3.0,3.9541,-0.9541
3.0,3.9366,-0.9365999999999999
5.0,4.1583,0.8417000000000003
2.0,3.6792,-1.6791999999999998
4.0,4.0361,-0.03610000000000024
4.0,3.7949,0.20509999999999984
3.0,3.975,-0.9750000000000001
6.0,4.7595,1.2405
2.0,2.0,0.0
3.0,4.0385,-1.0385
4.0,4.0142,-0.014199999999999768
5.0,4.8115,0.18850000000000033
1.0,0.9909,0.009099999999999997
2.0,4.0523,-2.0523
5.0,3.8157,1.1843
2.0,2.0,0.0
3.0,3.9788,-0.9788000000000001
4.0,4.1367,-0.13670000000000027
6.0,4.118,1.8819999999999997
6.0,4.2687,1.7313
2.0,2.0,0.0
3.0,3.9711,-0.9710999999999999
1.0,0.9933,0.006700000000000039
2.0,2.0,0.0
3.0,4.0325,-1.0324999999999998
2.0,3.9793,-1.9792999999999998
2.0,3.855,-1.855
3.0,3.9687,-0.9687000000000001
3.0,3.5334,-0.5333999999999999
6.0,4.488,1.5119999999999996
6.0,4.0675,1.9325
2.0,3.4685,-1.4685000000000001
2.0,3.3165,-1.3165
3.0,3.9822,-0.9822000000000002
6.0,4.017,1.9829999999999997
3.0,3.5395,-0.5394999999999999
3.0,4.049,-1.0490000000000004
2.0,2.0,0.0
2.0,2.0,0.0
5.0,3.8226,1.1774
4.0,4.0198,-0.01980000000000004
6.0,4.1314,1.8685999999999998
3.0,4.0146,-1.0145999999999997
2.0,3.9912,-1.9912
4.0,4.0051,-0.00509999999999966
1.0,0.9909,0.009099999999999997
4.0,4.4396,-0.43960000000000043
6.0,4.5641,1.4359000000000002
2.0,3.8931,-1.8931
2.0,2.0,0.0
6.0,4.0,2.0
5.0,3.9902,1.0097999999999998
2.0,2.0,0.0
6.0,3.9842,2.0158
2.0,2.0,0.0
5.0,4.0037,0.9962999999999997
2.0,2.0,0.0
6.0,3.9571,2.0429
6.0,4.0021,1.9978999999999996
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.8593,-0.8593000000000002
5.0,4.0408,0.9592
5.0,4.0089,0.9911000000000003
4.0,3.993,0.007000000000000117
2.0,2.0,0.0
5.0,3.9665,1.0335
5.0,3.9887,1.0112999999999999
5.0,4.1423,0.8577000000000004
6.0,3.9705,2.0295
3.0,3.6902,-0.6901999999999999
4.0,4.0006,-0.000600000000000378
4.0,3.9648,0.03520000000000012
6.0,4.4319,1.5681000000000003
3.0,4.1886,-1.1886
0.0,0.0,0.0
2.0,2.0,0.0
5.0,4.1975,0.8025000000000002
2.0,3.8679,-1.8679000000000001
6.0,3.9972,2.0028
2.0,2.0,0.0
4.0,4.0351,-0.03509999999999991
6.0,4.203,1.7969999999999997
3.0,3.7581,-0.7581000000000002
2.0,3.9762,-1.9762
4.0,3.9513,0.04870000000000019
6.0,3.9503,2.0497
6.0,4.1647,1.8353000000000002
0.0,0.0088,-0.0088
3.0,3.436,-0.43599999999999994
2.0,3.9861,-1.9861
4.0,4.0352,-0.035199999999999676
2.0,2.0,0.0
2.0,3.961,-1.9609999999999999
1.0,0.9933,0.006700000000000039
3.0,4.0005,-1.0004999999999997
6.0,3.9993,2.0007
2.0,2.0,0.0
6.0,4.0188,1.9812000000000003
3.0,4.0016,-1.0015999999999998
2.0,3.9739,-1.9739
6.0,4.0278,1.9722
3.0,4.1533,-1.1532999999999998
2.0,3.562,-1.5619999999999998
1.0,0.9906,0.009399999999999964
6.0,4.2398,1.7602000000000002
2.0,4.0909,-2.0909000000000004
4.0,4.0866,-0.08659999999999979
1.0,0.9926,0.007399999999999962
5.0,4.3404,0.6596000000000002
3.0,3.5049,-0.5049000000000001
4.0,4.0863,-0.0862999999999996
5.0,3.7244,1.2755999999999998
3.0,4.0632,-1.0632000000000001
6.0,4.0597,1.9402999999999997
6.0,4.3055,1.6944999999999997
0.0,0.0,0.0
1.0,0.9906,0.009399999999999964
2.0,4.0872,-2.0872
3.0,3.6445,-0.6444999999999999
6.0,4.0019,1.9981
5.0,3.9707,1.0293
3.0,3.908,-0.9079999999999999
2.0,2.0,0.0
5.0,4.6043,0.3956999999999997
2.0,2.0,0.0
5.0,4.0068,0.9931999999999999
6.0,4.3503,1.6497000000000002
6.0,4.0137,1.9863
6.0,4.1125,1.8875000000000002
3.0,3.9641,-0.9641000000000002
4.0,4.22,-0.21999999999999975
4.0,3.9819,0.018100000000000005
5.0,3.8093,1.1907
2.0,3.723,-1.7229999999999999
1.0,0.9926,0.007399999999999962
3.0,3.9106,-0.9106000000000001
0.0,0.0,0.0
2.0,4.0048,-2.0048000000000004
6.0,4.0101,1.9898999999999996
2.0,2.0,0.0
5.0,4.203,0.7969999999999997
2.0,2.0,0.0
5.0,4.1743,0.8257000000000003
6.0,4.3231,1.6768999999999998
3.0,3.8729,-0.8729
4.0,4.0349,-0.034900000000000375
3.0,3.9194,-0.9194
2.0,2.0,0.0
4.0,3.9934,0.006600000000000161
4.0,4.3047,-0.3047000000000004
2.0,2.0,0.0
5.0,4.5308,0.46919999999999984
3.0,3.9394,-0.9394
2.0,3.9125,-1.9125
6.0,4.3586,1.6414
3.0,3.8829,-0.8828999999999998
2.0,2.0,0.0
4.0,3.9806,0.019400000000000084
3.0,3.6982,-0.6981999999999999
2.0,2.0,0.0
2.0,4.0277,-2.0277000000000003
3.0,4.0152,-1.0152
6.0,4.0196,1.9804000000000004
3.0,3.959,-0.9590000000000001
4.0,4.0585,-0.05850000000000044
2.0,3.7037,-1.7037
2.0,2.0,0.0
6.0,3.9974,2.0026
2.0,3.9859,-1.9859
0.0,0.0,0.0
3.0,3.9624,-0.9624000000000001
3.0,3.8479,-0.8479000000000001
2.0,3.8328,-1.8328000000000002
6.0,3.9638,2.0362
2.0,2.0,0.0
2.0,2.0,0.0
6.0,3.8939,2.1061
0.0,0.0,0.0
6.0,4.2353,1.7647000000000004
6.0,3.9486,2.0514
4.0,3.7746,0.22540000000000004
2.0,2.7844,-0.7844000000000002
5.0,3.9428,1.0572
4.0,3.9129,0.08709999999999996
0.0,0.0,0.0
3.0,4.0107,-1.0107
3.0,3.8552,-0.8552
6.0,4.0409,1.9591000000000003
3.0,3.927,-0.927
2.0,2.0,0.0
4.0,3.9635,0.0365000000000002
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.6488,-0.6488
5.0,4.0605,0.9394999999999998
3.0,3.9981,-0.9981
4.0,4.0377,-0.03770000000000007
2.0,2.0,0.0
1.0,0.9868,0.01319999999999999
2.0,2.0,0.0
2.0,2.0,0.0
1.0,0.9933,0.006700000000000039
6.0,4.0893,1.9107000000000003
3.0,3.9903,-0.9903
2.0,3.7669,-1.7669000000000001
5.0,3.8794,1.1206
4.0,4.0476,-0.04760000000000009
1.0,0.9926,0.007399999999999962
6.0,4.1048,1.8952
6.0,4.1082,1.8918
4.0,4.0699,-0.06989999999999963
5.0,3.9561,1.0438999999999998
4.0,4.3229,-0.32289999999999974
2.0,3.8559,-1.8559
5.0,4.0458,0.9542000000000002
5.0,4.3615,0.6384999999999996
4.0,3.9214,0.07859999999999978
4.0,3.9995,0.000500000000000167
3.0,4.0513,-1.0513000000000003
3.0,3.9899,-0.9899
2.0,2.0,0.0
2.0,4.0961,-2.0961
2.0,2.0,0.0
6.0,4.0271,1.9729
2.0,2.0,0.0
2.0,3.4821,-1.4821
4.0,4.0786,-0.07859999999999978
4.0,4.0264,-0.026399999999999757
4.0,4.0139,-0.01389999999999958
2.0,2.0,0.0
6.0,4.0075,1.9924999999999997
3.0,3.8412,-0.8412000000000002
4.0,3.9784,0.02159999999999984
2.0,2.0,0.0
3.0,3.9818,-0.9817999999999998
5.0,4.1131,0.8868999999999998
6.0,4.1374,1.8625999999999996
2.0,2.0,0.0
2.0,2.0,0.0
6.0,3.8105,2.1895
1.0,0.9926,0.007399999999999962
2.0,2.0,0.0
0.0,0.0,0.0
2.0,2.0,0.0
5.0,4.0864,0.9135999999999997
2.0,4.0746,-2.0746
2.0,3.9283,-1.9283000000000001
2.0,2.0,0.0
3.0,3.8712,-0.8712
5.0,4.028,0.9720000000000004
5.0,4.0013,0.9987000000000004
5.0,3.9589,1.0411000000000001
6.0,3.9746,2.0254
5.0,3.988,1.012
0.0,0.083,-0.083
2.0,3.6468,-1.6467999999999998
6.0,4.0014,1.9985999999999997
5.0,4.0101,0.9898999999999996
6.0,3.9942,2.0058
4.0,3.7236,0.2764000000000002
6.0,4.4104,1.5896
2.0,3.8924,-1.8923999999999999
3.0,3.9312,-0.9312
6.0,3.9984,2.0016
3.0,3.9499,-0.9499
5.0,4.1275,0.8724999999999996
6.0,4.0788,1.9211999999999998
4.0,3.9842,0.015800000000000036
6.0,3.39,2.61
2.0,2.0,0.0
4.0,4.0378,-0.037799999999999834
2.0,2.0,0.0
6.0,4.0445,1.9554999999999998
2.0,3.9924,-1.9924
4.0,3.6313,0.3687
5.0,4.0183,0.9817
4.0,3.9523,0.047699999999999854
3.0,4.0233,-1.0232999999999999
2.0,3.9419,-1.9419
5.0,4.423,0.577
4.0,3.8086,0.1913999999999998
6.0,4.3381,1.6619000000000002
2.0,2.0,0.0
3.0,4.0619,-1.0618999999999996
2.0,2.0,0.0
6.0,4.1449,1.8551000000000002
2.0,2.0,0.0
2.0,2.0,0.0
4.0,4.0631,-0.06310000000000038
0.0,0.0,0.0
5.0,3.8715,1.1284999999999998
5.0,4.0533,0.9466999999999999
5.0,3.9626,1.0373999999999999
6.0,4.0096,1.9904000000000002
4.0,3.766,0.23399999999999999
3.0,3.9462,-0.9462000000000002
3.0,3.5103,-0.5103
1.0,0.9929,0.007099999999999995
0.0,0.0,0.0
6.0,3.948,2.052
2.0,2.0,0.0
3.0,3.7188,-0.7187999999999999
2.0,2.0,0.0
3.0,4.0191,-1.0191
6.0,3.9896,2.0104
2.0,2.0,0.0
5.0,4.5096,0.49040000000000017
6.0,4.0382,1.9618000000000002
2.0,3.9092,-1.9091999999999998
4.0,3.9996,0.00039999999999995595
2.0,3.8879,-1.8879000000000001
4.0,4.2343,-0.23430000000000017
3.0,3.9884,-0.9884
5.0,3.9212,1.0788000000000002
3.0,4.0193,-1.0193000000000003
4.0,4.0959,-0.09590000000000032
2.0,3.9739,-1.9739
